id,Tenure Months,Total Charges,Senior Citizen,Partner,Dependents,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Internet Service,Churn_Value
4375,58,5846.65,0,1,1,1,1,0,0,1,1,1,0,4,2,0
4593,37,2347.85,0,0,0,1,0,0,0,1,0,1,0,3,1,0
2931,3,154.55,0,1,0,0,0,1,1,0,0,3,1,1,1,0
3412,11,834.7,1,1,0,0,0,0,0,0,0,3,1,2,2,0
6906,30,2570.2,0,1,1,0,1,0,1,0,0,3,1,3,2,0
1002,18,1505.85,1,0,0,0,1,0,1,0,0,3,1,2,2,1
6419,41,2237.55,0,0,0,0,0,1,0,0,0,3,1,3,1,0
4778,72,7806.6,0,0,0,0,1,1,1,1,1,2,1,4,2,0
639,15,1133.9,1,0,0,0,0,0,0,0,0,3,1,4,2,1
1365,2,145.4,0,1,0,0,1,0,0,0,0,3,1,3,2,1
1428,32,3019.25,1,0,0,0,0,0,0,1,1,3,1,4,2,1
6234,62,5618.3,1,1,0,1,1,1,0,0,0,3,1,2,2,0
6415,66,6471.85,1,0,0,1,0,0,0,1,1,2,1,3,2,0
57,11,1120.3,1,0,1,0,1,0,0,1,1,3,1,2,2,1
7040,72,7362.9,0,1,1,0,1,1,0,1,1,1,1,4,2,0
4754,2,143.9,0,1,1,0,0,0,0,0,0,3,0,1,2,0
755,1,79.7,0,0,0,0,0,0,0,0,1,3,1,2,2,1
5746,71,7713.55,1,1,0,1,1,1,0,1,1,3,1,2,2,0
869,1,46.3,0,0,0,0,0,0,0,0,0,3,0,1,1,1
1725,49,5069.65,0,0,0,0,0,0,1,1,1,1,1,3,2,1
5732,40,4228.55,0,1,0,1,0,1,0,1,1,1,0,3,2,0
5137,14,944.65,0,1,1,1,1,0,0,0,1,3,0,1,1,0
2178,16,1195.75,0,1,1,0,1,0,0,0,0,3,0,3,2,0
1004,1,71.65,1,0,0,0,0,0,0,0,0,3,1,2,2,1
873,10,811.8,0,0,0,0,0,0,0,0,0,3,1,1,2,1
1969,13,1215.65,0,0,0,0,0,0,0,0,1,3,1,2,2,0
111,1,69.55,0,0,0,0,0,0,0,0,0,3,0,1,2,1
5120,32,2045.55,0,1,1,0,1,1,0,0,0,3,0,3,1,0
3975,60,6017.9,1,1,0,0,0,0,1,1,1,3,1,2,2,0
2972,64,6081.4,1,1,0,0,1,1,0,0,1,3,1,2,2,0
3693,49,4917.9,0,1,1,0,0,0,1,1,1,1,1,2,2,0
1765,1,69.15,0,1,0,0,0,0,0,0,0,3,1,2,2,1
5041,51,4267.15,0,0,0,1,0,0,0,1,0,1,0,1,2,0
2592,71,5550.1,0,0,0,1,1,1,1,1,0,2,0,4,1,0
848,37,4056.75,1,0,0,1,1,0,0,1,1,3,1,3,2,1
3909,25,2513.5,0,0,0,0,0,1,1,1,1,2,0,3,2,0
3037,42,3375.9,0,1,0,1,0,0,1,1,1,1,0,4,1,0
2694,52,4577.75,0,0,0,0,0,1,0,0,1,2,1,4,2,0
3062,27,1611.65,0,0,0,0,0,1,1,0,0,3,0,2,1,0
5281,6,314.6,0,0,0,1,0,0,0,0,0,3,1,2,1,0
5144,4,302.35,0,0,0,0,0,0,0,0,0,3,1,2,2,0
1300,50,4816.7,1,0,0,0,0,0,0,1,1,3,1,2,2,1
4365,58,3972.25,0,1,0,1,0,0,1,0,1,1,1,2,1,0
6211,52,4627.8,0,1,0,1,0,1,1,0,0,2,1,4,2,0
5636,23,1081.25,0,0,0,0,0,1,0,0,0,3,0,4,1,0
405,63,6873.75,0,1,0,0,1,1,0,1,1,1,1,2,2,1
2541,56,6068.65,0,1,0,1,1,1,0,1,1,1,1,4,2,0
5326,72,7748.75,1,0,0,1,1,1,1,0,1,2,1,3,2,0
1796,14,1348.9,0,1,0,1,1,0,1,1,1,1,0,1,2,1
6532,55,5448.6,0,1,1,1,0,0,0,1,1,1,0,1,2,0
668,1,54.75,0,0,0,0,0,0,0,0,1,3,1,1,1,1
88,63,6603,0,1,0,0,1,1,0,1,1,3,1,2,2,1
1694,32,2954.5,0,1,0,0,0,1,0,0,1,3,1,3,2,1
6055,9,452.8,0,1,1,0,1,0,1,0,0,3,0,1,1,0
6144,72,7719.5,0,1,0,0,1,1,1,1,1,2,1,2,2,0
3450,21,1737.45,0,0,0,0,0,0,0,0,1,3,1,2,2,0
6969,35,3251.3,0,0,0,1,0,0,1,0,1,1,1,2,2,0
6111,23,1347.15,0,1,0,0,0,0,1,1,0,1,0,3,1,0
211,55,5509.3,1,0,0,0,0,1,0,1,1,1,1,2,2,1
3648,71,6046.1,0,1,0,1,1,1,1,1,1,1,1,3,1,0
6202,69,5897.4,0,0,0,1,0,1,1,1,1,2,1,4,1,0
3117,72,8375.05,0,1,0,1,1,1,1,1,1,2,0,4,2,0
3976,64,5817.45,0,1,1,1,1,1,1,1,1,2,1,1,1,0
3313,49,4613.95,0,1,1,0,0,0,0,1,1,3,1,3,2,0
2890,12,740.55,0,1,1,0,0,1,0,1,0,3,1,4,1,0
700,4,206.6,0,0,0,0,0,0,0,0,0,3,0,1,1,1
5578,7,355.1,0,1,0,1,0,0,0,0,0,3,1,3,1,0
29,27,2135.5,1,0,1,0,0,1,0,0,0,3,1,2,2,1
761,18,1742.95,0,1,0,1,0,0,0,1,1,3,1,2,2,1
6636,60,5811.8,0,1,1,1,1,0,0,1,0,1,0,3,2,0
5794,72,8075.35,1,1,0,1,0,1,1,1,1,2,1,1,2,0
206,7,644.35,1,1,0,0,0,0,0,1,1,3,1,3,2,1
1911,47,4707.1,0,1,0,0,0,1,0,1,1,3,1,2,2,0
509,1,75.35,0,0,0,0,1,0,0,0,0,3,1,2,2,1
387,13,896.75,0,1,0,0,0,0,0,0,0,3,1,4,2,1
4330,18,908.75,0,1,0,0,0,0,1,0,0,3,1,1,1,0
1724,10,930.4,0,0,0,0,0,0,0,1,1,3,0,2,2,1
401,2,190.05,0,1,0,0,0,1,1,0,1,3,0,4,2,1
4137,61,4820.55,0,1,1,1,1,1,1,0,1,1,1,2,1,0
4568,28,2433.5,0,1,0,0,1,1,0,0,1,3,0,4,2,0
1272,2,137.95,0,0,0,0,0,0,0,0,0,3,1,2,2,1
555,17,1400.85,0,1,0,0,0,0,0,1,0,3,0,2,2,1
846,3,159.15,0,0,0,0,0,0,0,1,0,3,0,1,1,1
5004,56,5116.6,0,1,0,0,1,1,1,0,0,3,0,2,2,0
1142,1,74.9,0,0,0,0,0,1,0,0,0,3,1,2,2,1
3353,62,6825.65,0,1,1,1,1,1,1,1,1,2,0,1,2,0
3780,57,4003,1,0,0,1,0,1,1,1,0,2,0,3,1,0
1739,14,1369.8,1,1,0,0,1,0,0,1,1,3,1,2,2,1
1441,55,4458.15,0,1,0,0,0,1,0,0,0,3,1,2,2,1
2546,71,7984.15,0,0,0,0,1,1,1,1,1,2,1,2,2,0
6794,71,5224.95,0,1,1,1,1,1,1,0,0,2,0,1,1,0
1535,9,746.5,1,0,0,0,0,0,0,0,1,3,1,2,2,1
3797,72,7129.45,0,1,1,0,1,1,1,0,1,2,1,3,2,0
6423,72,6614.9,0,1,1,1,1,1,1,1,1,2,1,4,1,0
763,9,829.1,0,0,0,0,0,0,0,1,1,3,1,2,2,1
5599,9,724.65,0,0,0,0,0,0,0,0,0,3,1,2,2,0
2919,44,3122.4,1,0,0,0,0,1,0,0,0,3,0,2,2,0
3495,50,5232.9,0,1,0,1,0,1,0,1,1,1,1,1,2,0
5935,1,55.7,0,1,0,1,0,1,0,0,0,3,0,1,1,0
6170,35,2815.25,1,1,0,0,0,1,0,0,0,1,1,3,2,0
2875,33,2033.85,0,0,0,1,1,0,0,0,0,3,1,1,1,0
6665,63,5764.7,0,1,1,0,1,0,0,0,1,1,1,2,2,0
313,17,1149.65,0,1,0,0,0,0,0,0,0,3,1,2,2,1
5504,61,3641.5,0,1,1,1,1,0,0,0,0,3,0,2,1,0
3063,69,5553.25,0,0,0,1,1,1,1,0,1,2,1,4,1,0
2653,34,1815.3,0,1,0,0,0,0,1,0,0,3,0,3,1,0
4727,4,176.2,0,0,0,0,0,0,0,0,0,3,1,4,1,0
6545,68,7279.35,0,0,0,1,1,0,1,1,1,2,0,4,2,0
5809,30,2509.95,0,1,1,0,0,0,0,1,0,3,0,2,2,0
4124,50,3486.65,0,1,1,1,0,0,1,1,0,2,1,4,1,0
1510,1,75.7,0,0,0,0,1,0,0,0,0,3,1,2,2,1
6486,62,4237.5,0,0,0,1,1,1,1,0,0,2,0,3,1,0
6989,61,5895.45,1,1,0,1,1,1,1,0,0,3,1,4,2,0
1925,56,6139.5,1,0,0,1,1,1,0,1,1,1,0,2,2,0
2300,28,3204.4,1,1,0,0,1,1,1,1,1,3,1,2,2,0
3587,47,3021.45,0,1,0,1,0,1,0,1,0,1,1,4,1,0
5770,71,5705.05,0,1,0,0,1,1,1,1,1,2,1,4,1,0
3829,1,55.55,0,0,0,0,0,0,0,0,1,3,0,1,1,0
3558,48,2627.35,0,0,0,1,1,0,0,0,0,2,0,4,1,0
80,38,3058.65,0,1,0,1,1,0,1,1,1,1,0,4,1,1
5733,9,784.45,0,0,0,1,0,0,0,0,0,3,1,2,2,0
2444,72,4758.8,0,1,0,1,0,1,1,0,0,2,0,3,1,0
260,32,3204.65,0,1,0,1,0,0,0,1,1,3,1,4,2,1
5760,10,638.95,0,0,0,0,1,0,0,1,0,3,1,1,1,0
3766,71,7061.65,0,1,1,1,1,1,0,1,0,2,1,4,2,0
5011,49,5025,0,1,0,0,1,1,0,1,1,3,0,2,2,0
6368,8,520.95,0,0,0,0,1,0,1,1,0,3,1,2,1,0
1443,8,668.4,0,0,0,1,0,0,0,1,0,3,0,2,2,1
2360,68,6132.7,0,1,0,1,1,1,1,1,1,2,1,4,1,0
106,22,1845.9,0,1,0,0,1,0,0,0,1,3,0,2,2,1
3513,54,3883.3,0,0,0,1,1,0,1,1,0,3,1,1,1,0
3608,46,2065.15,0,0,0,0,0,0,0,0,0,3,1,4,1,0
3562,34,3410,0,1,1,0,1,0,0,1,1,3,1,3,2,0
5821,48,4445.3,0,0,0,1,0,0,1,0,1,3,1,2,2,0
2498,72,7589.8,0,1,0,1,0,1,0,1,1,2,1,4,2,0
3440,7,458.1,0,0,0,0,0,0,0,1,1,3,1,2,1,0
3209,1,75.5,0,0,0,0,0,1,1,1,1,3,1,2,1,0
2404,14,1164.05,0,0,1,1,0,0,1,0,0,3,1,1,2,0
6354,72,5750,0,1,1,1,1,1,1,0,1,2,0,4,1,0
5889,37,2658.8,0,1,1,1,1,0,0,1,1,1,0,3,1,0
6461,59,4693.2,0,1,0,0,1,0,1,1,1,1,1,2,1,0
1345,15,1147.45,1,0,0,0,1,0,0,0,0,3,1,4,2,1
460,41,4689.5,1,0,0,1,1,1,0,1,1,3,1,2,2,1
2629,45,3861.45,1,1,0,0,0,1,0,0,1,3,1,2,2,0
6728,29,1958.45,0,1,1,1,0,0,1,1,0,1,0,3,1,0
6576,55,4144.9,0,0,0,0,0,0,0,0,0,3,1,2,2,0
5934,71,6179.35,1,1,1,1,1,1,0,0,0,1,1,3,2,0
6091,72,8331.95,1,1,0,1,1,1,1,1,1,2,1,1,2,0
1657,2,142.35,1,0,0,0,0,0,0,0,0,3,1,2,2,1
1992,13,764.55,0,0,1,1,1,0,0,0,0,3,1,2,1,0
4439,23,1843.05,0,0,0,1,0,1,0,1,1,1,1,2,1,0
1282,1,74.7,0,0,0,0,1,0,0,0,0,3,1,2,2,1
5371,56,3389.25,0,1,0,0,1,1,0,0,0,2,0,4,1,0
2120,32,1830.1,1,0,0,0,1,0,1,0,0,3,0,3,1,0
1598,1,70.75,0,0,0,0,0,0,0,0,0,3,0,1,2,1
5545,72,6042.7,0,1,1,1,0,1,1,1,1,2,1,3,1,0
1146,2,165,0,1,0,0,1,1,0,0,0,3,0,3,2,1
332,68,6127.6,1,1,0,0,1,0,0,0,1,3,1,3,2,1
2112,11,880.05,1,1,0,0,0,0,1,1,0,3,1,2,2,0
1534,1,71,0,1,0,0,0,0,0,0,0,3,1,2,2,1
3151,66,6130.95,0,1,0,0,1,1,1,0,0,1,1,3,2,0
1039,1,42.9,0,0,0,0,0,0,0,0,0,3,1,2,1,1
6825,27,1411.35,0,0,0,1,0,0,0,0,0,3,0,1,1,0
6338,10,685.55,0,0,0,0,1,0,1,0,1,1,0,1,1,0
97,1,50.65,0,0,0,0,1,0,0,0,0,3,0,1,1,1
3538,49,2583.75,0,1,0,0,0,0,0,0,0,3,1,4,1,0
4924,13,842.25,0,0,0,1,1,0,1,0,1,3,0,3,1,0
709,28,2598.95,0,1,0,0,0,0,0,1,1,1,1,3,2,1
5002,68,7467.5,0,1,1,1,1,1,0,1,1,2,1,2,2,0
2753,14,765.45,0,0,0,0,1,0,0,0,0,3,0,2,1,0
3155,41,4162.05,0,1,0,1,1,1,0,1,1,1,1,3,2,0
492,2,165.45,0,0,0,0,0,0,0,0,1,3,1,2,2,1
5998,58,5749.8,1,1,0,0,0,0,1,1,1,3,1,3,2,0
6397,32,2871.5,0,0,0,0,0,0,0,1,1,3,0,2,2,0
5245,31,2640.55,0,0,0,0,1,0,0,0,0,3,1,2,2,0
2302,31,3082.1,0,1,1,1,0,1,0,1,0,1,0,3,2,0
1855,41,2728.6,0,1,0,0,1,0,1,0,1,1,1,3,1,1
6458,72,7658.3,0,1,1,1,1,1,1,0,1,2,0,4,2,0
5750,30,2351.45,1,1,0,0,0,0,0,0,0,3,0,1,2,0
5066,18,1443.65,1,0,0,0,0,1,0,0,1,3,1,2,2,0
973,46,3605.2,1,1,0,0,0,0,0,0,1,3,1,2,2,1
580,7,467.55,1,1,0,0,0,0,0,0,0,3,1,1,2,1
707,3,293.65,0,0,0,0,0,1,1,1,1,3,1,2,2,1
172,1,80,0,1,0,0,0,0,0,0,1,3,0,2,2,1
634,7,546.95,1,0,0,0,0,0,0,1,0,3,1,2,2,1
644,53,5149.5,0,1,0,0,1,0,0,1,1,3,1,4,2,1
1026,72,8109.8,0,1,0,0,1,1,1,1,1,1,1,2,2,1
1632,4,195.3,0,0,0,0,0,0,0,0,1,3,0,2,1,1
1933,9,918.75,0,0,0,0,1,0,0,1,1,3,1,4,2,0
4867,68,6668,0,1,1,1,0,0,1,1,1,2,1,2,2,0
5206,10,720.45,1,1,0,1,0,0,0,0,0,3,0,2,2,0
257,27,1893.95,1,1,0,0,0,0,0,0,0,3,1,2,2,1
3863,34,3190.25,1,0,0,0,1,0,1,1,0,3,1,2,2,0
2692,39,2200.7,0,0,0,0,0,0,1,0,0,2,1,4,1,0
2148,43,3662.25,0,0,0,0,1,1,1,1,1,1,0,4,1,0
1339,1,75.3,0,0,0,0,0,1,0,0,0,3,0,2,2,1
248,71,7532.15,0,0,0,1,0,1,1,1,1,2,1,2,2,1
4850,70,5917.55,0,1,0,0,1,1,1,1,1,2,1,3,1,0
3147,61,5969.3,1,1,1,0,1,0,0,1,1,1,0,2,2,0
2190,68,3975.7,0,1,0,1,0,0,1,0,0,1,0,3,1,0
5165,48,3435.6,0,1,0,0,0,1,1,0,1,1,1,1,1,0
6951,72,6841.3,0,1,0,0,0,1,0,1,1,2,1,2,2,0
635,31,3186.65,1,0,0,0,1,0,0,1,1,3,1,2,2,1
1688,4,364.55,0,0,0,0,1,0,0,1,1,3,1,2,2,1
4755,71,6172,0,0,0,0,0,1,1,0,0,2,1,4,2,0
6947,70,7882.5,0,0,1,1,1,1,1,1,1,2,1,2,2,0
4729,18,1594.75,0,1,0,0,0,0,1,1,0,3,1,2,2,0
1109,1,69.95,0,0,0,0,0,0,0,0,0,3,1,1,2,1
1982,15,1071.4,0,1,1,0,1,1,1,0,1,3,1,1,1,0
6002,38,2076.05,0,1,1,1,1,0,0,0,0,3,0,2,1,0
3799,72,8496.7,0,0,0,1,1,1,1,1,1,2,1,2,2,0
614,17,1214.05,0,1,0,0,0,0,0,0,0,3,1,3,2,1
6200,17,846.8,0,0,1,1,0,0,0,0,0,3,1,1,1,0
4205,14,664.4,0,1,0,0,0,0,1,0,0,3,0,3,1,0
2250,56,5916.95,0,0,0,0,1,0,1,1,1,3,1,3,2,0
3680,11,683.25,0,1,1,0,0,1,0,1,0,3,1,3,1,0
5124,72,5025.85,0,1,1,1,0,1,0,1,0,2,1,3,1,0
4111,25,1813.1,1,1,0,0,0,0,0,0,0,3,1,2,2,0
1901,2,97,0,0,0,0,1,0,0,0,0,3,0,1,1,0
4548,9,653.25,0,0,0,1,0,1,1,1,0,3,1,1,1,0
741,12,1060.2,1,1,0,0,1,1,0,1,0,3,1,2,2,1
6796,30,2427.1,0,0,0,1,0,1,0,1,1,1,1,4,1,0
2183,29,2830.45,0,0,0,0,1,1,1,0,1,1,0,4,2,0
1132,24,2440.15,1,0,0,0,1,0,0,1,1,3,1,2,2,1
0,2,108.15,0,0,0,1,1,0,0,0,0,3,1,1,1,1
3262,23,1327.85,0,0,0,0,1,1,0,0,0,1,0,3,1,0
5573,71,7782.85,0,1,1,1,1,1,1,1,1,2,0,4,2,0
6908,38,3616.25,0,1,1,0,0,1,1,1,0,2,1,3,2,0
4609,69,4069.9,0,1,1,1,1,1,0,0,0,2,1,3,1,0
6530,14,921.4,0,0,0,0,0,0,1,1,1,3,1,2,1,0
5673,16,1114.85,0,1,1,1,1,0,1,0,1,2,0,3,1,0
289,3,168.15,0,1,0,0,1,1,0,0,0,3,1,1,1,1
3065,46,3231.05,0,1,0,1,1,0,1,0,1,1,0,1,1,0
6913,58,5305.05,0,1,1,0,1,0,0,1,1,3,1,2,2,0
1273,37,3762,0,1,0,0,0,1,0,1,1,3,1,2,2,1
4786,68,7511.3,0,1,1,1,0,1,1,1,1,2,0,4,2,0
4659,58,5817.7,0,0,0,0,0,0,1,1,1,3,1,2,2,0
5840,4,253,0,0,0,0,0,0,1,1,0,3,1,1,1,0
337,11,483.7,0,1,0,0,0,0,0,0,0,3,1,2,1,1
1087,1,85.45,0,0,0,0,0,1,0,1,0,3,1,2,2,1
3939,60,3483.45,0,1,0,1,1,0,1,0,0,2,0,3,1,0
5784,13,849.1,1,1,0,0,0,0,0,0,0,3,0,3,2,0
6613,4,367.95,0,0,0,1,0,0,0,1,0,3,0,2,2,0
3132,68,5233.25,0,0,0,1,1,1,0,0,1,1,0,4,1,0
3916,13,816.8,0,1,1,1,0,1,0,0,1,3,1,1,1,0
3584,57,5468.95,0,0,0,0,1,0,1,0,1,1,0,2,2,0
318,2,143.35,0,0,0,0,0,0,0,0,0,3,1,2,2,1
7028,44,3626.35,0,1,0,1,0,1,0,0,0,3,1,4,2,0
2724,70,5264.25,0,1,0,0,1,1,1,1,0,2,0,4,1,0
5133,27,1927.3,0,0,0,1,0,1,1,1,0,1,0,4,1,0
326,11,987.95,0,0,0,0,0,0,1,1,0,3,0,2,2,1
1113,29,2467.1,0,1,0,1,1,0,0,0,0,3,1,2,2,1
4406,41,2364,0,0,0,0,1,0,0,0,0,1,1,4,1,0
4856,72,6869.7,0,1,0,0,1,0,0,1,1,2,1,4,2,0
7039,24,1990.5,0,1,1,1,0,1,1,1,1,1,1,1,1,0
6063,19,1564.4,0,1,0,0,0,0,0,1,0,3,1,2,2,0
2621,1,49.5,0,0,0,0,1,0,0,0,0,3,0,2,1,0
5110,30,2936.25,0,0,0,1,0,0,0,1,1,3,1,3,2,0
4165,72,7325.1,0,1,0,1,1,0,1,0,1,2,1,3,2,0
6524,70,6367.2,0,0,0,1,1,1,1,1,1,2,0,4,1,0
2058,42,4298.45,0,0,0,1,1,1,0,0,1,1,1,2,2,0
6591,31,2484,0,1,0,0,0,1,1,1,1,1,1,1,1,0
3742,69,7317.1,0,1,0,1,1,1,1,0,1,1,1,4,2,0
3998,31,1910.75,0,1,0,1,0,0,1,0,1,1,1,2,1,0
5631,72,7881.2,0,1,0,1,0,1,1,1,1,2,1,4,2,0
2634,27,1957.1,0,1,1,0,0,0,1,1,1,3,0,3,1,0
187,3,208.85,0,1,0,0,0,0,0,0,0,3,1,2,2,1
3601,72,6565.85,0,1,1,0,1,1,1,0,0,2,0,3,2,0
1154,1,70.45,0,0,0,0,0,0,0,0,0,3,1,1,2,1
3478,71,8564.75,0,1,0,1,1,1,1,1,1,2,1,2,2,0
4507,35,2096.1,0,0,0,0,0,1,0,0,1,3,1,2,1,0
2809,62,6638.35,0,1,1,1,0,0,0,1,1,2,1,3,2,0
6700,68,6302.85,0,1,0,1,1,1,1,1,1,2,1,4,1,0
1148,21,1808.7,0,1,0,0,0,0,0,0,1,3,1,2,2,1
4445,47,4535.85,0,0,0,1,1,0,0,1,0,1,0,3,2,0
2134,42,4016.75,0,1,0,1,0,0,0,1,1,1,0,2,2,0
5730,58,5563.65,0,1,1,0,0,1,1,0,1,2,0,3,2,0
6521,9,647.5,0,1,1,0,0,0,1,0,0,3,1,2,2,0
6905,2,147.8,0,1,0,0,0,1,0,1,1,3,0,4,1,0
5070,38,2669.45,0,1,0,0,0,1,1,0,1,1,0,4,1,0
1103,1,90.6,0,0,0,0,0,0,0,1,1,3,0,2,2,1
3725,64,7069.25,0,0,0,0,1,1,1,1,1,2,1,4,2,0
5009,22,1885.15,0,1,1,0,0,1,0,1,0,3,1,2,2,0
1660,26,2254.2,0,0,0,0,0,0,0,0,1,3,1,2,2,1
6380,14,1122.4,0,1,0,0,0,0,0,0,1,3,1,2,2,0
1893,72,7251.7,0,1,0,1,1,0,1,1,0,2,0,3,2,0
249,1,69.9,0,0,0,0,0,0,0,0,0,3,1,2,2,1
5087,29,1696.2,0,0,0,1,1,0,1,0,0,1,1,2,1,0
1727,2,156.4,1,0,0,0,0,0,0,0,0,3,1,1,2,1
1787,38,2354.8,0,0,0,0,0,1,1,0,1,1,1,1,1,1
1652,3,169.05,0,0,0,0,0,1,0,0,0,3,1,2,1,1
310,53,4867.95,0,1,0,0,1,0,0,1,1,1,1,3,2,1
4880,20,1370.35,0,0,0,0,1,0,1,0,1,3,1,4,1,0
1775,64,4481,1,0,0,1,1,0,1,1,0,2,1,4,1,1
810,1,53.5,0,0,0,0,0,0,0,1,0,3,1,1,1,1
6320,41,3126.45,0,1,1,1,1,0,1,1,1,2,0,2,1,0
747,14,1235.55,0,1,0,0,0,0,0,1,0,3,1,2,2,1
6956,54,4308.25,0,0,0,0,1,0,0,0,0,3,1,3,2,0
1666,26,2497.2,1,0,0,1,1,0,0,0,1,3,1,2,2,1
5726,72,7459,0,1,1,0,1,1,0,1,1,1,1,4,2,0
1083,27,2510.2,1,1,0,0,1,1,0,0,1,3,1,2,2,1
5964,72,8543.25,0,1,1,1,1,1,1,1,1,2,1,4,2,0
6579,72,8337.45,0,1,1,1,1,1,1,1,1,2,1,3,2,0
231,9,918.6,1,0,0,0,0,1,0,1,1,3,1,2,2,1
5639,71,8166.8,0,1,1,1,1,1,1,1,1,2,0,4,2,0
4854,46,4753.85,1,1,0,0,0,0,1,1,1,1,0,2,2,0
3363,43,2737.05,0,0,1,1,1,0,0,0,1,3,1,2,1,0
2291,59,5861.75,0,1,1,0,0,1,0,1,1,2,1,4,2,0
2236,2,114.15,0,0,0,0,1,0,0,1,0,3,1,2,1,0
6846,71,5139.65,1,1,1,0,1,1,1,0,1,1,1,3,1,0
288,25,2178.6,0,1,0,0,0,0,0,1,1,1,1,2,2,1
6392,23,2024.1,1,1,0,1,1,0,0,0,1,3,1,2,2,0
2146,56,5608.4,0,1,0,0,1,1,1,0,1,1,1,4,2,0
6844,51,4839.15,1,1,0,1,0,1,0,0,1,1,1,3,2,0
3534,15,1010,0,0,0,1,1,1,1,0,0,1,0,4,1,0
1075,49,4059.35,0,1,0,1,0,1,1,1,1,1,0,2,1,1
3929,24,2072.75,0,0,0,0,0,1,0,1,0,3,1,4,2,0
1397,13,1222.8,0,1,0,0,0,0,0,1,1,3,0,2,2,1
314,11,740.8,0,1,0,0,0,0,1,0,1,3,1,2,1,1
774,51,4242.35,0,0,0,0,0,1,0,0,0,3,0,4,2,1
1844,27,2754.45,1,1,0,1,0,1,0,1,1,3,1,2,2,1
3428,12,854.45,0,0,0,0,0,0,1,1,1,1,1,1,1,0
2557,16,1189.4,0,1,0,0,0,0,0,0,0,3,1,2,2,0
2887,48,4904.25,0,0,0,1,0,1,1,1,1,2,1,4,2,0
3792,21,1215.45,0,1,1,0,1,0,0,1,0,1,1,4,1,0
1355,7,526.7,0,0,0,0,0,0,0,1,0,3,1,1,2,1
4903,63,6330.4,0,1,0,1,0,1,0,1,1,2,0,4,2,0
2361,45,3597.5,0,1,0,1,1,1,0,1,1,1,0,3,1,0
3803,14,1137.05,0,1,1,0,1,0,1,1,1,3,0,4,1,0
6770,38,3988.5,0,0,0,0,0,1,1,1,1,3,1,2,2,0
5329,31,2019.8,0,1,0,0,0,1,1,0,1,3,1,4,1,0
751,70,7101.5,1,1,0,0,1,1,0,1,1,3,1,2,2,1
625,5,512.45,0,0,0,0,1,0,0,1,1,3,1,2,2,1
5841,10,436.2,0,0,0,0,0,0,0,0,0,3,1,4,1,0
5135,30,3021.3,0,0,0,0,1,0,0,1,1,1,1,3,2,0
3701,3,244.85,0,0,0,1,0,0,0,0,1,3,1,1,2,0
4736,68,7990.05,0,1,0,1,1,1,1,1,1,2,0,1,2,0
5071,5,235.2,0,0,1,0,0,0,1,0,0,3,1,3,1,0
305,6,669.45,0,0,0,0,1,1,1,1,1,3,1,4,2,1
5832,16,1442.2,0,1,1,0,0,1,0,1,0,3,1,3,2,0
2740,46,3593.8,0,0,0,1,0,1,0,1,1,2,0,1,1,0
5739,55,3627.3,0,0,0,0,1,0,1,0,1,1,1,2,1,0
2375,3,313.6,0,0,0,0,1,1,0,1,1,3,0,1,2,0
1079,9,706.6,0,0,0,0,0,0,0,0,0,3,1,2,2,1
708,13,1308.1,1,0,0,1,0,0,0,1,1,3,1,2,2,1
5320,26,1285.8,0,1,1,0,0,1,0,0,0,1,0,1,1,0
4632,4,224.85,0,1,1,0,1,0,1,0,0,3,1,1,1,0
2343,23,1968.1,0,1,0,0,1,1,0,0,0,3,0,2,2,0
1977,64,5289.05,0,0,0,1,1,0,0,0,0,1,1,4,2,0
3005,63,4896.35,0,1,1,0,1,1,0,0,0,3,1,4,2,0
303,60,5610.25,0,1,0,0,1,0,0,1,1,1,1,2,2,1
982,7,669,0,0,0,0,1,0,0,1,1,3,1,2,2,1
5869,68,4375.8,0,1,1,1,1,1,1,0,0,2,0,4,1,0
1451,4,201.1,0,0,0,0,0,0,0,0,0,3,0,4,1,1
1322,2,152.7,0,0,0,0,0,0,0,1,0,3,1,1,2,1
2455,71,5154.5,0,1,0,0,1,0,1,1,1,2,1,4,1,0
6343,1,49.8,0,0,0,1,0,0,0,0,0,3,1,4,1,0
5169,26,2510.7,1,1,0,0,0,1,0,1,1,3,1,3,2,0
562,1,54.35,0,0,0,0,0,1,0,0,0,3,0,2,1,1
1563,47,3969.35,1,0,0,0,1,1,0,0,0,3,1,3,2,1
5856,71,6910.3,0,1,1,1,0,0,0,1,1,2,1,2,2,0
10,17,1093.1,0,0,0,0,0,0,0,1,1,3,1,1,1,1
4270,10,551.3,0,1,1,0,1,1,0,0,0,3,1,1,1,0
4122,65,6700.05,0,1,1,0,0,1,1,1,1,2,1,3,2,0
1717,58,5435.6,0,1,0,1,1,0,0,0,1,3,1,3,2,1
6428,69,7430.75,0,0,0,1,1,1,0,1,1,2,1,4,2,0
2231,72,6130.85,0,1,1,0,0,0,0,0,1,2,1,4,2,0
895,1,50.6,0,0,1,1,0,0,0,0,0,3,0,1,1,1
1184,8,585.95,1,0,0,0,0,1,0,0,0,3,1,2,2,1
3543,40,3673.6,1,0,0,0,0,0,0,1,1,3,1,2,2,0
6139,34,2425.4,1,1,0,0,0,0,0,0,0,3,1,2,2,0
